type,time,longitude,latitude,altitude (ft)
,12/2/15 2:00,-86.74213764,36.19354545,152
,12/2/15 2:01,-86.74203456,36.193368,153
,12/2/15 2:02,-86.74212773,36.19338307,159
,12/2/15 2:03,-86.74202173,36.19321726,153
,12/2/15 2:04,-86.7421864,36.1933397,154
,12/2/15 2:05,-86.74220679,36.1933609,152
,12/2/15 2:06,-86.74228861,36.19335614,154
,12/2/15 2:07,-86.74224788,36.19335981,153
,12/2/15 2:08,-86.7422563,36.1934088,153
,12/2/15 2:09,-86.74223613,36.19339378,158
,12/2/15 2:10,-86.74234459,36.19340077,164
,12/2/15 2:11,-86.74232087,36.19338525,147
,12/2/15 2:12,-86.74233044,36.19328572,153
,12/2/15 2:13,-86.74231548,36.19347795,152
,12/2/15 2:14,-86.74231113,36.19327719,151
,12/2/15 2:15,-86.74227314,36.19334365,151
,12/2/15 2:16,-86.74238304,36.19340478,151
,12/2/15 2:17,-86.74239679,36.19335477,151
,12/2/15 2:18,-86.74267903,36.19356693,150
,12/2/15 2:19,-86.74222226,36.19330721,152
,12/2/15 2:20,-86.74237845,36.19332211,195
,12/2/15 2:21,-86.74243208,36.19338891,150
,12/2/15 2:22,-86.74221556,36.19346174,151
,12/2/15 2:23,-86.74221556,36.19346174,151
,12/2/15 2:24,-86.74224192,36.19327071,152
,12/2/15 2:25,-86.74228644,36.19328882,152
,12/2/15 2:26,-86.74257652,36.19350419,149
,12/2/15 2:27,-86.74228237,36.19340347,151
,12/2/15 2:28,-86.74241541,36.19346002,150
,12/2/15 2:29,-86.74225028,36.19346449,151
,12/2/15 2:30,-86.74222668,36.19327994,151
,12/2/15 2:31,-86.74237009,36.19343916,150
,12/2/15 2:32,-86.74224209,36.19335391,153
,12/2/15 2:33,-86.7422249,36.19330475,153
,12/2/15 2:34,-86.74219831,36.19330033,149
,12/2/15 2:35,-86.74217889,36.19324545,151
,12/2/15 2:36,-86.74219734,36.19335362,151
,12/2/15 2:37,-86.74219155,36.19333666,150
,12/2/15 2:38,-86.74233009,36.1934214,150
,12/2/15 2:39,-86.74221928,36.19335901,152
,12/2/15 5:14,-86.74230855,36.19330177,151
,12/2/15 5:15,-86.74237479,36.19330354,151
,12/2/15 5:16,-86.74235404,36.19314804,152
,12/2/15 5:17,-86.74221224,36.19319789,152
,12/2/15 5:18,-86.74220972,36.19307648,153
,12/2/15 5:19,-86.74236722,36.1933723,151
,12/2/15 5:20,-86.74222152,36.19323668,154
,12/2/15 5:21,-86.74172499,36.19257617,158
,12/2/15 5:22,-86.74210309,36.19350912,151
,12/2/15 5:23,-86.74196781,36.19314827,154
,12/2/15 5:24,-86.74221098,36.19326034,153
,12/2/15 5:25,-86.74207341,36.19332789,152
,12/2/15 5:26,-86.74222639,36.1932997,152
,12/2/15 5:27,-86.74222639,36.1932997,152
,12/2/15 5:28,-86.74222639,36.1932997,152
,12/2/15 5:29,-86.74302326,36.19379417,146
,12/2/15 5:30,-86.74194066,36.19328297,154
,12/2/15 5:31,-86.74248073,36.19337665,151
,12/2/15 5:32,-86.74215649,36.19334755,153
,12/2/15 5:33,-86.74216113,36.19349033,151
,12/2/15 5:34,-86.7419316,36.19321193,154
,12/2/15 5:35,-86.74200987,36.19334789,153
,12/2/15 5:36,-86.74222668,36.1932082,153
,12/2/15 5:37,-86.74246932,36.1933904,151
,12/2/15 5:38,-86.74215557,36.19337339,152
,12/2/15 5:39,-86.74243351,36.19342982,151
,12/2/15 5:40,-86.74209255,36.19311023,154
,12/2/15 5:41,-86.74236258,36.19323645,152
,12/2/15 5:42,-86.74235055,36.19307195,153
,12/2/15 5:43,-86.74221653,36.19325169,152
,12/2/15 5:44,-86.74247402,36.19345211,148
,12/2/15 5:45,-86.74243678,36.19329392,150
,12/2/15 5:46,-86.74245689,36.19333368,150
,12/2/15 5:47,-86.74251098,36.19343309,148
,12/2/15 5:48,-86.74230082,36.19315016,153
,12/2/15 5:49,-86.74239965,36.193346,151
,12/2/15 5:50,-86.74224507,36.19329483,151
,12/2/15 5:51,-86.74192902,36.19312593,155
,12/2/15 5:52,-86.74237163,36.19328171,152
,12/2/15 5:53,-86.74248806,36.19343561,150
,12/2/15 5:54,-86.74236401,36.19322791,150
,12/2/15 5:55,-86.74247511,36.19331277,151
,12/2/15 5:56,-86.74248806,36.19350247,149
,12/2/15 5:57,-86.74221384,36.19330664,153
,12/2/15 5:58,-86.74212337,36.19320969,153
,12/2/15 5:59,-86.74229812,36.1933362,153
,12/2/15 6:00,-86.74244216,36.19332761,151
,12/2/15 6:01,-86.74225492,36.19321135,155
,12/2/15 6:02,-86.74234064,36.19321829,153
,12/2/15 6:03,-86.74212446,36.19323949,152
,12/2/15 6:04,-86.74215844,36.19318351,153
,12/2/15 6:05,-86.74235857,36.19309321,153
,12/2/15 6:06,-86.74245666,36.19304451,153
,12/2/15 6:07,-86.74213065,36.19336135,153
,12/2/15 6:08,-86.74226907,36.19320964,153
,12/2/15 6:09,-86.74233857,36.19324986,151
,12/2/15 6:10,-86.7423278,36.19330773,153
,12/2/15 6:11,-86.74232952,36.19326378,152
,12/2/15 6:12,-86.7423922,36.19314884,152
,12/2/15 6:13,-86.74239982,36.19326842,151
,12/2/15 6:14,-86.74216394,36.19320179,155
,12/2/15 6:15,-86.7423922,36.19334537,150
,12/2/15 6:16,-86.74250072,36.19326951,152
,12/2/15 6:17,-86.74215809,36.19336812,152
,12/2/15 6:18,-86.7421456,36.19319858,184
,12/2/15 6:19,-86.74268447,36.19366078,148
,12/2/15 6:20,-86.74242555,36.1932832,151
,12/2/15 6:21,-86.74262855,36.19336158,166
,12/2/15 6:22,-86.74218559,36.19328028,138
,12/2/15 6:23,-86.74218181,36.19324195,143
,12/2/15 6:24,-86.74220106,36.19326424,158
,12/2/15 6:25,-86.74220914,36.19316701,148
,12/2/15 6:26,-86.74226724,36.19335757,143
,12/2/15 6:27,-86.74238178,36.19329059,151
,12/2/15 6:28,-86.74202895,36.19329764,173
,12/2/15 6:29,-86.74250427,36.19332348,152
,12/2/15 6:30,-86.7422677,36.19330566,152
,12/2/15 6:31,-86.74224851,36.19333809,152
,12/2/15 6:32,-86.74235261,36.19322711,152
,12/2/15 6:33,-86.74226781,36.19339906,151
,12/2/15 6:34,-86.74232305,36.19341452,151
,12/2/15 6:35,-86.74209616,36.19362492,151
,12/2/15 6:36,-86.74238332,36.1933103,152
,12/2/15 6:37,-86.74223069,36.19342444,151
,12/2/15 6:38,-86.74243563,36.19329535,152
,12/2/15 6:39,-86.74218422,36.19329363,153
,12/2/15 6:40,-86.74240349,36.19323714,152
,12/2/15 6:41,-86.74213896,36.19334726,152
,12/2/15 6:42,-86.74225641,36.19318557,152
,12/2/15 6:43,-86.74249052,36.19338387,152
,12/2/15 6:44,-86.74248038,36.19324023,151
,12/2/15 6:45,-86.74207553,36.19322299,152
,12/2/15 6:46,-86.74233009,36.1933142,152
,12/2/15 6:47,-86.74235221,36.19327518,151
,12/2/15 6:48,-86.74245087,36.19334663,152
,12/2/15 6:49,-86.74250846,36.19322029,151
,12/2/15 6:50,-86.74225475,36.19344128,152
,12/2/15 6:51,-86.74236166,36.19338989,151
,12/2/15 6:52,-86.74258907,36.19340696,149
,12/2/15 6:53,-86.74235966,36.19329575,150
,12/2/15 6:54,-86.74208768,36.19320694,152
,12/2/15 6:55,-86.74223218,36.19318867,152
,12/2/15 6:56,-86.74201365,36.1932294,155
,12/2/15 6:57,-86.74242641,36.19326917,151
,12/2/15 6:58,-86.7423317,36.19331162,152
,12/2/15 6:59,-86.7423875,36.19332365,152
,12/2/15 7:00,-86.74225464,36.19325467,152
,12/2/15 7:01,-86.74233015,36.19323215,145
,12/2/15 7:02,-86.74238877,36.19328441,153
,12/2/15 7:03,-86.74226781,36.19329117,152
,12/2/15 7:04,-86.74229595,36.19329632,157
,12/2/15 7:05,-86.74216566,36.19324149,152
,12/2/15 7:06,-86.74224409,36.19332457,151
,12/2/15 7:07,-86.74222496,36.19329277,153
,12/2/15 7:09,-86.74219012,36.19325994,153
,12/2/15 7:10,-86.74206825,36.19335305,154
,12/2/15 7:11,-86.74207559,36.19339258,152
,12/2/15 7:12,-86.74232253,36.19338192,151
,12/2/15 7:13,-86.74248949,36.19314151,152
,12/2/15 7:14,-86.7423922,36.19337763,151
,12/2/15 7:15,-86.74238951,36.19336456,147
,12/2/15 7:16,-86.74241123,36.19341487,151
,12/2/15 7:17,-86.74235525,36.19330257,150
,12/2/15 7:18,-86.74266178,36.19345245,149
,12/2/15 7:19,-86.74227377,36.1932675,152
,12/2/15 7:20,-86.74242228,36.19318219,154
,12/2/15 7:21,-86.74213454,36.19336365,153
,12/2/15 7:22,-86.74236888,36.19343784,151
,12/2/15 7:23,-86.74224255,36.19345629,151
,12/2/15 7:24,-86.74237249,36.19348993,150
,12/2/15 7:25,-86.74230769,36.19332709,152
,12/2/15 7:26,-86.74256936,36.19340473,151
,12/2/15 7:27,-86.74215087,36.19316741,155
,12/2/15 7:28,-86.74235261,36.19343315,151
,12/2/15 7:29,-86.74252204,36.19344065,150
,12/2/15 7:30,-86.74235742,36.19318603,152
,12/2/15 7:31,-86.7426761,36.19390429,147
,12/2/15 7:32,-86.74258237,36.19377858,148
,12/2/15 7:33,-86.74261073,36.1935537,148
,12/2/15 7:34,-86.74217024,36.19330074,153
,12/2/15 7:35,-86.74205949,36.19331758,152
,12/2/15 7:36,-86.74269679,36.19361598,148
,12/2/15 7:37,-86.74293107,36.19382453,147
,12/2/15 7:39,-86.74216462,36.19333924,153
,12/2/15 7:40,-86.74226839,36.19333901,152
,12/2/15 7:41,-86.74226546,36.19340507,151
,12/2/15 7:42,-86.74213924,36.19341143,152
,12/2/15 7:43,-86.74223928,36.19335889,152
,12/2/15 7:44,-86.74249912,36.19350144,151
,12/2/15 7:45,-86.74243391,36.19326974,153
,12/2/15 7:46,-86.74229096,36.19323112,152
,12/2/15 7:47,-86.74227778,36.19352728,151
,12/2/15 7:48,-86.74225458,36.19336703,154
,12/2/15 7:49,-86.74241707,36.19326275,151
,12/2/15 7:50,-86.74228036,36.19330979,152
,12/2/15 7:51,-86.74232121,36.19328252,153
,12/2/15 7:52,-86.74232608,36.19336365,154
,12/2/15 7:53,-86.7422999,36.19330515,152
,12/2/15 7:54,-86.74233966,36.19328309,145
,12/2/15 7:55,-86.74226042,36.19315921,151
,12/2/15 7:56,-86.74220777,36.1932302,153
,12/2/15 7:57,-86.74257332,36.19344936,149
,12/2/15 7:58,-86.74231199,36.19366651,150
,12/2/15 7:59,-86.7422881,36.19334142,152
,12/2/15 8:00,-86.74241455,36.19335064,151
,12/2/15 8:01,-86.74230752,36.19329627,164
,12/2/15 8:02,-86.74230219,36.19388091,148
,12/2/15 8:03,-86.74239094,36.19338112,150
,12/2/15 8:05,-86.74199497,36.19311922,155
,12/2/15 8:06,-86.7421436,36.19351898,151
,12/2/15 8:07,-86.74218926,36.19313905,153
,12/2/15 8:08,-86.74215145,36.19360274,150
,12/2/15 8:09,-86.74230437,36.19352276,150
,12/2/15 8:10,-86.74252966,36.19310736,152
,12/2/15 8:11,-86.74251602,36.19341258,150
,12/2/15 8:12,-86.74234556,36.19344449,151
,12/2/15 8:13,-86.74237467,36.19345916,149
,12/2/15 8:14,-86.74231984,36.19350883,150
,12/2/15 8:15,-86.74219562,36.19340118,151
,12/2/15 8:16,-86.74234041,36.19305958,153
,12/2/15 8:17,-86.74226518,36.19329609,151
,12/2/15 8:18,-86.74226604,36.19319331,152
,12/2/15 8:19,-86.74234087,36.19331621,155
,12/2/15 8:20,-86.74252146,36.19344667,149
,12/2/15 8:21,-86.74233284,36.19321869,150
,12/2/15 8:22,-86.74215425,36.19333901,152
,12/2/15 8:23,-86.74226289,36.19316747,152
,12/2/15 8:24,-86.74229698,36.19337316,152
,12/2/15 8:25,-86.74236052,36.19336193,154
,12/2/15 8:26,-86.74245958,36.19345824,148
,12/2/15 8:27,-86.74234012,36.19335396,152
,12/2/15 8:28,-86.74215105,36.19340175,155
,12/2/15 8:29,-86.74239152,36.19332789,178
,12/2/15 8:30,-86.74231262,36.19340158,149
,12/2/15 8:31,-86.74225177,36.19306147,149
,12/2/15 8:32,-86.74201199,36.19316202,154
,12/2/15 8:33,-86.74267691,36.19349732,149
,12/2/15 8:34,-86.74240504,36.19333706,151
,12/2/15 8:36,-86.74230202,36.19326722,152
,12/2/15 8:37,-86.7422025,36.19319336,152
,12/2/15 8:38,-86.74233846,36.19349749,150
,12/2/15 8:39,-86.74218267,36.19321852,152
,12/2/15 8:40,-86.74226741,36.19327776,152
,12/2/15 8:41,-86.74238493,36.19330635,151
,12/2/15 8:42,-86.74257309,36.19309682,151
,12/2/15 8:43,-86.74229738,36.19333506,151
,12/2/15 8:44,-86.74231938,36.19328716,149
,12/2/15 8:45,-86.74239805,36.19333855,150
,12/2/15 8:46,-86.74222364,36.19332572,157
,12/2/15 8:47,-86.74226312,36.19321806,147
,12/2/15 8:48,-86.74234682,36.19324407,146
,12/2/15 8:49,-86.74227669,36.19321542,152
,12/2/15 8:50,-86.7422834,36.19326126,149
,12/2/15 8:51,-86.74224868,36.19323697,151
,12/2/15 8:52,-86.74233153,36.19328813,153
,12/2/15 8:53,-86.74229915,36.19332514,152
,12/2/15 8:54,-86.74230276,36.1933633,149
,12/2/15 8:55,-86.7423321,36.19329054,153
,12/2/15 8:56,-86.74243346,36.19331002,151
,12/2/15 8:57,-86.74202597,36.19331489,153
,12/2/15 8:58,-86.74233376,36.19335431,151
,12/2/15 8:59,-86.74232179,36.19331305,152
,12/2/15 9:00,-86.7424589,36.19347841,149
,12/2/15 9:02,-86.74180527,36.19380677,151
,12/2/15 9:03,-86.74231205,36.19303987,153
,12/2/15 9:04,-86.74234986,36.1931697,152
,12/2/15 9:05,-86.74244715,36.19301288,153
,12/2/15 9:06,-86.74217946,36.19334514,152
,12/2/15 9:07,-86.74229045,36.19349193,151
,12/2/15 9:08,-86.74236791,36.19325536,152
,12/2/15 9:09,-86.7422622,36.19327702,152
,12/2/15 9:10,-86.74235273,36.19338404,151
,12/2/15 9:11,-86.74232689,36.19344575,151
,12/2/15 9:12,-86.74237215,36.19334016,151
,12/2/15 9:13,-86.74228775,36.19344357,151
,12/2/15 9:14,-86.7423415,36.19344799,150
,12/2/15 9:15,-86.74224942,36.19310341,153
,12/2/15 9:16,-86.74228724,36.19319571,152
,12/2/15 9:17,-86.74245924,36.1934783,149
,12/2/15 9:18,-86.74223596,36.19332554,152
,12/2/15 9:19,-86.74238412,36.19334852,151
,12/2/15 9:20,-86.74197286,36.19338628,153
,12/2/15 9:21,-86.74236711,36.19345205,151
,12/2/15 9:22,-86.74262431,36.19328372,150
,12/2/15 9:23,-86.74243334,36.19332056,150
,12/2/15 9:24,-86.7420325,36.19333706,153
,12/2/15 9:25,-86.74248405,36.19325198,151
,12/2/15 9:26,-86.74228752,36.19288924,154
,12/2/15 9:28,-86.74193968,36.19348529,152
,12/2/15 9:29,-86.74252186,36.19336691,150
,12/2/15 9:30,-86.7426627,36.1933087,149
,12/2/15 9:31,-86.742455,36.19330412,148
,12/2/15 9:32,-86.74231835,36.19323198,152
,12/2/15 9:33,-86.74219957,36.19315652,153
,12/2/15 9:34,-86.74256764,36.19321164,151
,12/2/15 9:35,-86.74231342,36.19331781,150
,12/2/15 9:36,-86.74243248,36.1932836,151
,12/2/15 9:37,-86.74232265,36.19325874,152
,12/2/15 9:38,-86.74239117,36.19331139,157
,12/2/15 9:39,-86.7422265,36.19317795,153
,12/2/15 9:40,-86.74236447,36.1933605,151
,12/2/15 9:41,-86.7422418,36.19321525,153
,12/2/15 9:42,-86.74253275,36.19340576,149
,12/2/15 9:43,-86.74234098,36.19335053,151
,12/2/15 9:44,-86.74234917,36.19339453,152
,12/2/15 9:45,-86.74239427,36.19345692,150
,12/2/15 9:46,-86.74257933,36.19340943,150
,12/2/15 9:47,-86.74205616,36.19306433,157
,12/2/15 9:48,-86.74218004,36.19323909,152
,12/2/15 9:49,-86.74228053,36.19322659,152
,12/2/15 9:50,-86.74229537,36.19340748,151
,12/2/15 9:51,-86.74205433,36.19318729,154
,12/2/15 9:52,-86.74228019,36.19334354,152
,12/2/15 9:54,-86.74177805,36.19306978,140
,12/2/15 9:55,-86.74220519,36.19338147,152
,12/2/15 9:56,-86.74230001,36.19340461,151
,12/2/15 9:57,-86.74195544,36.19298761,155
,12/2/15 9:58,-86.74254203,36.19342278,150
,12/2/15 9:59,-86.74210343,36.19322614,153
,12/2/15 10:00,-86.74234402,36.1933315,151
,12/2/15 10:01,-86.74196214,36.19315091,154
,12/2/15 10:02,-86.7422371,36.19349881,151
,12/2/15 10:03,-86.74252914,36.19344821,149
,12/2/15 10:04,-86.74251642,36.19329495,151
,12/2/15 10:05,-86.7426517,36.19327054,150
,12/2/15 10:06,-86.7423875,36.19338135,151
,12/2/15 10:07,-86.74250542,36.19338863,146
,12/2/15 10:08,-86.74259108,36.19341029,148
,12/2/15 10:09,-86.7425469,36.19340857,150
,12/2/15 10:10,-86.74236058,36.19339516,151
,12/2/15 10:11,-86.74243002,36.1933252,151
,12/2/15 10:12,-86.74296608,36.19336502,149
,12/2/15 10:13,-86.74225211,36.19323336,153
,12/2/15 10:14,-86.74246881,36.1932914,150
,12/2/15 10:15,-86.74258666,36.19332405,150
,12/2/15 10:16,-86.74270114,36.19340937,149
,12/2/15 10:18,-86.7421012,36.19322556,154
,12/2/15 10:19,-86.74233898,36.19317933,152
,12/2/15 10:20,-86.74229663,36.19333322,152
,12/2/15 10:21,-86.74287389,36.19327702,150
,12/2/15 10:22,-86.74237106,36.19330899,152
,12/2/15 10:23,-86.74245179,36.19337751,152
,12/2/15 10:24,-86.74218382,36.19328687,153
,12/2/15 10:25,-86.74242796,36.19322012,152
,12/2/15 10:26,-86.74244153,36.19330446,152
,12/2/15 10:27,-86.74234556,36.19351537,211
,12/2/15 10:28,-86.74226312,36.19327782,152
,12/2/15 10:29,-86.74242893,36.19345033,150
,12/2/15 10:30,-86.74252427,36.19349692,149
,12/2/15 10:31,-86.74241547,36.1934116,151
,12/2/15 10:32,-86.74237484,36.19338032,151
,12/2/15 10:33,-86.74258162,36.19338765,150
,12/2/15 10:34,-86.74234969,36.19341338,151
,12/2/15 10:35,-86.74212985,36.19324258,153
,12/2/15 10:36,-86.74235164,36.19337178,150
,12/2/15 10:37,-86.7426215,36.19333483,149
,12/2/15 10:38,-86.74230265,36.19343326,150
,12/2/15 10:39,-86.74218147,36.19336645,152
,12/2/15 10:40,-86.74241644,36.19334405,149
,12/2/15 10:41,-86.74230317,36.19414591,148
,12/2/15 10:42,-86.74239931,36.19338301,150
,12/2/15 10:43,-86.74212463,36.19311642,154
,12/2/15 10:45,-86.74227314,36.19318282,151
,12/2/15 10:46,-86.7422135,36.19332045,152
,12/2/15 10:47,-86.74239971,36.19350259,150
,12/2/15 10:48,-86.74238848,36.1930613,153
,12/2/15 10:49,-86.74231692,36.19288093,152
,12/2/15 10:50,-86.74219539,36.19305757,153
,12/2/15 10:51,-86.7425555,36.19328991,150
,12/2/15 10:52,-86.74231732,36.19323565,152
,12/2/15 10:53,-86.74221636,36.19301328,153
,12/2/15 10:54,-86.74218508,36.19318838,153
,12/2/15 10:55,-86.74210211,36.19319199,153
,12/2/15 10:56,-86.74215815,36.19341418,153
,12/2/15 10:57,-86.74233015,36.19318248,152
,12/2/15 10:58,-86.74227853,36.19329248,152
,12/2/15 10:59,-86.74232631,36.19324659,152
,12/2/15 11:00,-86.74223321,36.19319439,153
,12/2/15 11:01,-86.74245076,36.19338639,151
,12/2/15 11:02,-86.74215036,36.19321462,151
,12/2/15 11:03,-86.74238665,36.19331821,151
,12/2/15 11:04,-86.7423211,36.19338095,151
,12/2/15 11:05,-86.74226059,36.19322992,152
,12/2/15 11:06,-86.74239295,36.19331867,152
,12/2/15 11:07,-86.74224306,36.19322866,152
,12/2/15 11:08,-86.74241518,36.19338507,150
,12/2/15 11:09,-86.74225406,36.19337883,198
,12/2/15 11:10,-86.74224163,36.19325742,155
,12/2/15 11:11,-86.74231577,36.19345457,153
,12/2/15 11:12,-86.74229079,36.19340845,151
,12/2/15 11:14,-86.74242624,36.19328337,151
,12/2/15 11:15,-86.74264322,36.19369802,147
