type,time,longitude,latitude,altitude (ft)
,12/2/15 22:40,-86.79957158,36.1468039,130
,12/2/15 22:41,-86.79952089,36.1468257,131
,12/2/15 22:41,-86.79951369,36.1467991,129
,12/2/15 22:41,-86.79953081,36.1467745,132
,12/2/15 22:41,-86.79957244,36.1467604,131
,12/2/15 22:41,-86.79959632,36.1467481,130
,12/2/15 22:41,-86.7996208,36.146736,131
,12/2/15 22:41,-86.79969513,36.1467475,132
,12/2/15 22:41,-86.79965198,36.146903,133
,12/2/15 22:42,-86.79967212,36.1469271,133
,12/2/15 22:42,-86.79968588,36.1468892,133
,12/2/15 22:42,-86.79972899,36.1469007,134
,12/2/15 22:42,-86.79969753,36.1469496,135
,12/2/15 22:42,-86.79959007,36.1471346,136
,12/2/15 22:42,-86.799617,36.1471803,136
,12/2/15 22:43,-86.79944302,36.1471494,136
,12/2/15 22:43,-86.79935401,36.147037,137
,12/2/15 22:43,-86.79937336,36.1470062,137
,12/2/15 22:43,-86.79943301,36.1470526,138
,12/2/15 22:43,-86.79946958,36.1470416,138
,12/2/15 22:44,-86.79956398,36.1469844,138
,12/2/15 22:44,-86.79972074,36.1469648,137
,12/2/15 22:44,-86.79984213,36.1469637,136
,12/2/15 22:44,-86.7997596,36.1469126,137
,12/2/15 22:44,-86.79976783,36.1469153,136
,12/2/15 22:44,-86.79979096,36.1469444,136
,12/2/15 22:45,-86.79967241,36.1469275,138
,12/2/15 22:45,-86.7998407,36.1468884,139
,12/2/15 22:45,-86.79974528,36.1469139,141
,12/2/15 22:45,-86.79952845,36.1469247,141
,12/2/15 22:45,-86.79932136,36.1469575,143
,12/2/15 22:45,-86.79926591,36.146968,141
,12/2/15 22:45,-86.79925354,36.1469662,141
,12/2/15 22:46,-86.79938277,36.1469782,145
,12/2/15 22:46,-86.7994345,36.1469836,144
,12/2/15 22:46,-86.79939427,36.1469881,144
,12/2/15 22:46,-86.79934884,36.1470143,139
,12/2/15 22:47,-86.79915242,36.1470411,141
,12/2/15 22:47,-86.7991448,36.1469995,147
,12/2/15 22:47,-86.79929846,36.1469823,146
,12/2/15 22:47,-86.79931209,36.1470149,145
,12/2/15 22:47,-86.79934772,36.1470375,145
,12/2/15 22:47,-86.79945308,36.1469567,145
,12/2/15 22:48,-86.79949147,36.1468851,150
,12/2/15 22:48,-86.79929814,36.1469842,152
,12/2/15 22:48,-86.79922859,36.14694,149
,12/2/15 22:48,-86.79927043,36.1468743,150
,12/2/15 22:48,-86.79934753,36.1468623,154
,12/2/15 22:48,-86.79939702,36.1468734,155
,12/2/15 22:49,-86.79940713,36.1469569,158
,12/2/15 22:49,-86.79940104,36.1470024,159
,12/2/15 22:49,-86.79966428,36.1468302,159
,12/2/15 22:49,-86.79945686,36.1467919,157
,12/2/15 22:49,-86.79938949,36.1468449,158
,12/2/15 22:50,-86.799281,36.1467455,155
,12/2/15 22:50,-86.79920229,36.1466908,154
,12/2/15 22:50,-86.79931936,36.1468388,153
,12/2/15 22:50,-86.7994747,36.1469465,153
,12/2/15 22:50,-86.79949888,36.1469328,155
,12/2/15 22:51,-86.79945489,36.1469373,160
,12/2/15 22:51,-86.79942801,36.146851,162
,12/2/15 22:51,-86.79930313,36.146763,163
,12/2/15 22:51,-86.79924125,36.1468278,168
,12/2/15 22:51,-86.79916232,36.1468499,175
,12/2/15 22:52,-86.79918847,36.1468445,175
,12/2/15 22:52,-86.79924772,36.1469842,169
,12/2/15 22:52,-86.79925892,36.146926,173
,12/2/15 22:52,-86.799279,36.1469373,175
,12/2/15 22:52,-86.79933543,36.1469809,176
,12/2/15 22:53,-86.79947029,36.1470231,173
,12/2/15 22:53,-86.79957429,36.1470022,172
,12/2/15 22:53,-86.79940707,36.1469998,171
,12/2/15 22:53,-86.79928314,36.1469829,171
,12/2/15 22:54,-86.79930163,36.1469998,171
,12/2/15 22:54,-86.79921847,36.146918,172
,12/2/15 22:54,-86.7992094,36.1469066,174
,12/2/15 22:54,-86.79913674,36.1469264,173
,12/2/15 22:54,-86.79913405,36.1469327,173
,12/2/15 22:54,-86.79919196,36.1469492,174
,12/2/15 22:54,-86.79931498,36.146916,174
,12/2/15 22:55,-86.79933271,36.1469421,173
,12/2/15 22:55,-86.79945355,36.1468293,171
,12/2/15 22:55,-86.7995468,36.1468617,167
,12/2/15 22:55,-86.79963139,36.1468601,159
,12/2/15 22:56,-86.79969698,36.1468996,157
,12/2/15 22:56,-86.79974886,36.1469369,152
,12/2/15 22:56,-86.79974163,36.1469206,150
,12/2/15 22:56,-86.79975549,36.146958,151
,12/2/15 22:56,-86.79972004,36.1469504,152
,12/2/15 22:57,-86.79964369,36.1469931,157
,12/2/15 22:57,-86.79947414,36.1469626,157
,12/2/15 22:57,-86.79947267,36.1469586,156
,12/2/15 22:58,-86.79948423,36.1469603,155
,12/2/15 22:59,-86.79949499,36.1469627,155
,12/2/15 23:02,-86.7994931,36.1469636,155
,12/2/15 23:11,-86.79950949,36.1469649,153
,12/2/15 23:16,-86.79952672,36.146966,152
,12/2/15 23:26,-86.79952676,36.1469676,152
,12/2/15 23:26,-86.79951199,36.1470241,145
,12/2/15 23:26,-86.79942383,36.1470157,141
,12/2/15 23:26,-86.79937727,36.1470209,141
,12/2/15 23:27,-86.79940344,36.1470266,141
,12/2/15 23:27,-86.7994389,36.1470395,140
,12/2/15 23:27,-86.79945922,36.14701,139
,12/2/15 23:27,-86.79958421,36.1469967,132
,12/2/15 23:27,-86.79965847,36.1469933,128
,12/2/15 23:28,-86.79993701,36.147043,122
,12/2/15 23:28,-86.80006361,36.1470736,119
,12/2/15 23:28,-86.80009375,36.1470731,117
,12/2/15 23:29,-86.80014955,36.1470583,115
,12/2/15 23:29,-86.80032112,36.1470467,109
,12/2/15 23:29,-86.80022232,36.1470192,107
,12/2/15 23:29,-86.79995683,36.1469865,104
,12/2/15 23:29,-86.79996396,36.1469797,103
,12/2/15 23:30,-86.80001402,36.1470064,103
,12/2/15 23:30,-86.80002693,36.1470407,105
,12/2/15 23:30,-86.79981047,36.1470545,108
,12/2/15 23:30,-86.79990503,36.147082,119
,12/2/15 23:31,-86.79984578,36.1471202,123
,12/2/15 23:31,-86.79977804,36.147071,123
,12/2/15 23:31,-86.79975151,36.1470585,126
,12/2/15 23:31,-86.79976903,36.1470165,125
,12/2/15 23:32,-86.79972446,36.1470582,133
,12/2/15 23:32,-86.79991395,36.1470421,135
,12/2/15 23:32,-86.79993125,36.1470672,135
,12/2/15 23:32,-86.79997296,36.1470325,136
,12/2/15 23:32,-86.80004375,36.1469944,136
,12/2/15 23:33,-86.79993826,36.1469782,141
,12/2/15 23:33,-86.79980894,36.1469927,139
,12/2/15 23:33,-86.79972236,36.1470096,138
,12/2/15 23:33,-86.79969825,36.147036,142
,12/2/15 23:33,-86.79959351,36.146998,148
,12/2/15 23:34,-86.79953078,36.1469987,150
,12/2/15 23:34,-86.79957235,36.1469976,149
,12/2/15 23:34,-86.79960208,36.1470353,154
,12/2/15 23:35,-86.79972342,36.1470124,150
,12/2/15 23:35,-86.79993251,36.1469907,148
,12/2/15 23:35,-86.79985008,36.1469735,147
,12/2/15 23:35,-86.79983486,36.1469385,143
,12/2/15 23:35,-86.7998754,36.146997,142
,12/2/15 23:36,-86.80016328,36.1469582,141
,12/2/15 23:36,-86.80027596,36.14697,142
,12/2/15 23:36,-86.80008141,36.146987,142
,12/2/15 23:36,-86.79991629,36.1469572,141
,12/2/15 23:37,-86.80007078,36.1468759,141
,12/2/15 23:37,-86.80024757,36.1469312,141
,12/2/15 23:37,-86.79993853,36.1469998,141
,12/2/15 23:37,-86.79975826,36.1470539,142
,12/2/15 23:38,-86.7997881,36.1470577,141
,12/2/15 23:38,-86.79975847,36.1470565,141
,12/2/15 23:38,-86.79986281,36.147084,140
,12/2/15 23:39,-86.79964462,36.1471238,137
,12/2/15 23:39,-86.79968842,36.1470852,135
,12/2/15 23:39,-86.79969985,36.1470947,133
,12/2/15 23:40,-86.79969789,36.1471552,130
,12/2/15 23:40,-86.79973759,36.1471815,134
,12/2/15 23:40,-86.7996863,36.1471479,133
,12/2/15 23:40,-86.79980469,36.1471025,137
,12/2/15 23:40,-86.79987831,36.1470557,142
,12/2/15 23:41,-86.79969847,36.1469466,148
,12/2/15 23:41,-86.79966316,36.1469132,147
,12/2/15 23:41,-86.7996778,36.1469277,145
,12/2/15 23:41,-86.79969343,36.1469429,147
,12/2/15 23:42,-86.79968473,36.1469706,147
,12/2/15 23:42,-86.79965748,36.146983,147
,12/2/15 23:42,-86.79952232,36.146995,147
,12/2/15 23:42,-86.79946284,36.1470143,148
,12/2/15 23:42,-86.79946509,36.1469749,147
,12/2/15 23:43,-86.79952391,36.1469677,146
,12/2/15 23:43,-86.79954759,36.1469754,146
,12/2/15 23:43,-86.7995268,36.1469853,144
,12/2/15 23:43,-86.79957203,36.1469818,143
,12/2/15 23:44,-86.79953292,36.1469711,144
,12/2/15 23:44,-86.79957977,36.1469831,145
,12/2/15 23:44,-86.79973133,36.1470157,144
,12/2/15 23:47,-86.7991814,36.1470727,0
,12/2/15 23:51,-86.8007161,36.1373068,0
,12/2/15 23:51,-86.8012186,36.1340241,0
,12/2/15 23:53,-86.8092443,36.1322336,0
,12/2/15 23:54,-86.8092513,36.1322074,0
,12/2/15 23:55,-86.8092975,36.1321913,0
,12/2/15 23:55,-86.809257,36.1322417,0
,12/2/15 23:57,-86.8092312,36.1322276,0
,12/2/15 23:57,-86.8092882,36.132224,0
,12/2/15 23:58,-86.8092366,36.1322052,0
,12/3/15 0:00,-86.8091712,36.1322255,0
,12/3/15 0:01,-86.8092499,36.1322423,0
,12/3/15 0:02,-86.809186,36.1322377,0
,12/3/15 0:02,-86.8091732,36.1321607,0
,12/3/15 0:03,-86.8092252,36.1321983,0
,12/3/15 0:03,-86.809225,36.1322268,0
,12/3/15 0:04,-86.8092376,36.1322131,0
,12/3/15 0:04,-86.8092506,36.1322242,0
,12/3/15 0:05,-86.8092393,36.1322236,0
,12/3/15 0:05,-86.8092541,36.1322051,0
,12/3/15 0:07,-86.8092919,36.1322684,0
,12/3/15 0:08,-86.8092472,36.1322391,0
,12/3/15 0:10,-86.8092254,36.1322048,0
,12/3/15 0:10,-86.8092735,36.1322041,0
,12/3/15 0:11,-86.8091624,36.1321989,0
,12/3/15 0:11,-86.8092261,36.132241,0
,12/3/15 0:12,-86.8092356,36.132195,0
,12/3/15 0:13,-86.8092454,36.1322123,0
,12/3/15 0:14,-86.8092442,36.1322143,0
,12/3/15 0:15,-86.8092754,36.1322278,0
,12/3/15 0:15,-86.8092543,36.1322465,0
,12/3/15 0:16,-86.8092263,36.1322313,0
,12/3/15 0:16,-86.8092639,36.1322362,0
,12/3/15 0:17,-86.8092314,36.1322266,0
,12/3/15 0:19,-86.8092494,36.1322397,0
,12/3/15 0:21,-86.8091348,36.1322266,0
,12/3/15 0:21,-86.809277,36.1322311,0
,12/3/15 0:22,-86.8092604,36.1322271,0
,12/3/15 0:22,-86.8092383,36.1322024,0
,12/3/15 0:24,-86.8092368,36.1322241,0
,12/3/15 0:25,-86.8092922,36.1322214,0
,12/3/15 0:25,-86.8092827,36.1322155,0
,12/3/15 0:27,-86.8091372,36.1322368,0
,12/3/15 0:27,-86.809358,36.1322417,0
,12/3/15 0:29,-86.8091665,36.1321717,0
,12/3/15 0:30,-86.80919,36.1322378,0
,12/3/15 0:30,-86.8092562,36.1322052,0
,12/3/15 0:31,-86.8092843,36.1322191,0
,12/3/15 0:31,-86.8092573,36.1322062,0
,12/3/15 0:32,-86.8092102,36.1321592,0
,12/3/15 0:32,-86.8092985,36.1321471,0
,12/3/15 0:33,-86.8092111,36.1321866,0
,12/3/15 0:33,-86.8092927,36.1321696,0
,12/3/15 0:34,-86.8092494,36.1321908,0
,12/3/15 0:35,-86.8091971,36.132166,0
,12/3/15 0:35,-86.8092049,36.1321816,0
,12/3/15 0:36,-86.8092355,36.1321691,0
,12/3/15 0:36,-86.8091523,36.132204,0
,12/3/15 0:37,-86.8091791,36.1321808,0
,12/3/15 0:37,-86.8091932,36.1321557,0
,12/3/15 0:38,-86.8092443,36.1321918,0
,12/3/15 0:38,-86.8092457,36.1321469,0
,12/3/15 0:39,-86.8092645,36.132146,0
,12/3/15 0:39,-86.8092531,36.1321661,0
,12/3/15 0:40,-86.8092242,36.1321508,0
,12/3/15 0:40,-86.809227,36.1321881,0
,12/3/15 0:41,-86.8093011,36.1321799,0
,12/3/15 0:41,-86.8093651,36.1321527,0
,12/3/15 0:42,-86.8094071,36.1321858,0
,12/3/15 0:42,-86.8093591,36.132174,0
,12/3/15 0:43,-86.8092997,36.1321867,0
,12/3/15 0:43,-86.8093268,36.1321715,0
,12/3/15 0:45,-86.8093151,36.1321856,0
,12/3/15 0:45,-86.809329,36.1321896,0
,12/3/15 0:46,-86.809302,36.1321456,0
,12/3/15 0:46,-86.8092939,36.1321671,0
,12/3/15 0:47,-86.8093167,36.1321896,0
,12/3/15 0:47,-86.8092962,36.1321722,0
,12/3/15 0:48,-86.8093248,36.1321833,0
,12/3/15 0:48,-86.8093134,36.1321552,0
,12/3/15 0:49,-86.809299,36.1321573,0
,12/3/15 0:49,-86.809325,36.1321865,0
,12/3/15 0:50,-86.8093037,36.1321578,0
,12/3/15 0:50,-86.8093312,36.1321742,0
,12/3/15 0:51,-86.8093251,36.1321917,0
,12/3/15 0:51,-86.8093118,36.1321808,0
,12/3/15 0:52,-86.8093309,36.132164,0
,12/3/15 0:52,-86.8093018,36.1321603,0
,12/3/15 0:53,-86.8093131,36.1321569,0
,12/3/15 0:53,-86.8093434,36.1321739,0
,12/3/15 0:54,-86.8092968,36.1321457,0
,12/3/15 0:54,-86.8093219,36.1321837,0
,12/3/15 0:55,-86.8093043,36.1321739,0
,12/3/15 0:56,-86.8093046,36.1321569,0
,12/3/15 0:57,-86.8093217,36.1321878,0
,12/3/15 0:57,-86.8093294,36.1321777,0
,12/3/15 0:58,-86.8093235,36.1321676,0
,12/3/15 0:58,-86.8093227,36.1321562,0
,12/3/15 0:59,-86.8093114,36.1321807,0
,12/3/15 1:00,-86.8093011,36.1321688,0
,12/3/15 1:01,-86.8092926,36.1321454,0
,12/3/15 1:01,-86.8093004,36.1321643,0
,12/3/15 1:02,-86.8093219,36.1321976,0
,12/3/15 1:02,-86.8092974,36.1321771,0
,12/3/15 1:03,-86.8092917,36.1321547,0
,12/3/15 1:04,-86.8093119,36.1321752,0
,12/3/15 1:04,-86.8092963,36.1321745,0
,12/3/15 1:05,-86.8093074,36.1321733,0
,12/3/15 1:06,-86.8093319,36.1321773,0
,12/3/15 1:07,-86.8093056,36.1321936,0
,12/3/15 1:07,-86.8093014,36.13216,0
,12/3/15 1:08,-86.809294,36.1321484,0
,12/3/15 1:08,-86.809301,36.1321799,0
,12/3/15 1:09,-86.8093191,36.132189,0
,12/3/15 1:09,-86.8093095,36.1321832,0
,12/3/15 1:10,-86.809304,36.1321733,0
,12/3/15 1:11,-86.8092952,36.1321621,0
,12/3/15 1:11,-86.809336,36.1321757,0
,12/3/15 1:12,-86.8093087,36.132184,0
,12/3/15 1:12,-86.8092887,36.132169,0
,12/3/15 1:13,-86.8093093,36.1321906,0
,12/3/15 1:13,-86.8093004,36.1321565,0
,12/3/15 1:14,-86.8093179,36.1321823,0
,12/3/15 1:14,-86.8093147,36.1321675,0
,12/3/15 1:15,-86.8093087,36.1321575,0
,12/3/15 1:16,-86.8093262,36.1321696,0
,12/3/15 1:16,-86.8093184,36.1321839,0
,12/3/15 1:17,-86.8092932,36.1321581,0
,12/3/15 1:17,-86.8092761,36.1321282,0
,12/3/15 1:18,-86.8093212,36.1321695,0
,12/3/15 1:18,-86.8093422,36.1321752,0
,12/3/15 1:19,-86.8093091,36.1321617,0
,12/3/15 1:20,-86.8093129,36.1321716,0
,12/3/15 1:20,-86.8093135,36.1321844,0
,12/3/15 1:21,-86.8093142,36.1321663,0
,12/3/15 1:21,-86.8093168,36.1321426,0
,12/3/15 1:22,-86.8093234,36.1321572,0
,12/3/15 1:23,-86.8093163,36.1321806,0
,12/3/15 1:23,-86.8093184,36.1321599,0
,12/3/15 1:24,-86.8093214,36.1321828,0
,12/3/15 1:24,-86.8093218,36.132168,0
,12/3/15 1:25,-86.8093156,36.1321796,0
,12/3/15 1:25,-86.8093043,36.1321497,0
,12/3/15 1:26,-86.8093343,36.1321529,0
,12/3/15 1:26,-86.8092999,36.132164,0
,12/3/15 1:27,-86.8093133,36.1321608,0
,12/3/15 1:27,-86.80933,36.1321797,0
,12/3/15 1:28,-86.8092974,36.1321735,0
,12/3/15 1:29,-86.8093389,36.1321691,0
,12/3/15 1:29,-86.8093117,36.1321538,0
,12/3/15 1:30,-86.8093082,36.132183,0
,12/3/15 1:30,-86.8093208,36.1321677,0
,12/3/15 1:31,-86.8093166,36.132177,0
,12/3/15 1:31,-86.8092971,36.1321536,0
,12/3/15 1:32,-86.8093335,36.132175,0
,12/3/15 1:32,-86.8092901,36.1321464,0
,12/3/15 1:33,-86.8093363,36.1321447,0
,12/3/15 1:33,-86.8093075,36.1321612,0
,12/3/15 1:34,-86.8093382,36.1321745,0
,12/3/15 1:34,-86.8093042,36.1321511,0
,12/3/15 1:35,-86.8093193,36.1321714,0
,12/3/15 1:35,-86.8092855,36.1321461,0
,12/3/15 1:36,-86.8093176,36.1321696,0
,12/3/15 1:36,-86.809319,36.1321526,0
,12/3/15 1:37,-86.8093214,36.1321788,0
,12/3/15 1:38,-86.8093148,36.1321536,0
,12/3/15 1:38,-86.809322,36.1321734,0
,12/3/15 1:40,-86.8093023,36.1321744,0
,12/3/15 1:41,-86.8093036,36.1321466,0
,12/3/15 1:41,-86.8093283,36.1321793,0
,12/3/15 1:42,-86.8093083,36.1321721,0
,12/3/15 1:42,-86.8093226,36.1321801,0
,12/3/15 1:43,-86.8093141,36.1321685,0
,12/3/15 1:43,-86.8093169,36.1321932,0
,12/3/15 1:44,-86.8093258,36.1321865,0
,12/3/15 1:45,-86.8093345,36.1321808,0
,12/3/15 1:46,-86.8093037,36.1321837,0
,12/3/15 1:47,-86.8093206,36.1321771,0
,12/3/15 1:47,-86.809308,36.132172,0
,12/3/15 1:48,-86.8093213,36.1321734,0
,12/3/15 1:48,-86.8093129,36.1321793,0
,12/3/15 1:49,-86.8093083,36.1321364,0
,12/3/15 1:49,-86.8093292,36.1321753,0
,12/3/15 1:50,-86.8093029,36.132156,0
,12/3/15 1:51,-86.8093105,36.1321649,0
,12/3/15 1:51,-86.8093114,36.1321558,0
,12/3/15 1:52,-86.8093079,36.1321836,0
,12/3/15 1:52,-86.8093243,36.1321862,0
,12/3/15 1:53,-86.8093106,36.1321686,0
,12/3/15 1:53,-86.8093362,36.1321886,0
,12/3/15 1:54,-86.8093624,36.1321793,0
,12/3/15 1:54,-86.8093058,36.1321634,0
,12/3/15 1:55,-86.8093222,36.1321584,0
,12/3/15 1:55,-86.8093446,36.1321853,0
,12/3/15 1:56,-86.8093289,36.1321683,0
,12/3/15 1:57,-86.8093444,36.1321743,0
,12/3/15 1:57,-86.8093011,36.1321591,0
,12/3/15 1:58,-86.8093301,36.132165,0
,12/3/15 1:58,-86.8093538,36.1321762,0
,12/3/15 1:59,-86.8093122,36.1321597,0
,12/3/15 1:59,-86.809301,36.1321588,0
,12/3/15 2:00,-86.8092953,36.1321498,0
,12/3/15 2:00,-86.809301,36.1321853,0
,12/3/15 2:01,-86.8093264,36.1321661,0
,12/3/15 2:01,-86.8093045,36.1321626,0
,12/3/15 2:02,-86.8093259,36.132166,0
,12/3/15 2:03,-86.8093226,36.1321785,0
,12/3/15 2:04,-86.8093047,36.1321447,0
,12/3/15 2:04,-86.8093025,36.1321669,0
,12/3/15 2:05,-86.809321,36.1321511,0
,12/3/15 2:05,-86.8093021,36.1321899,0
,12/3/15 2:06,-86.80931,36.132162,0
,12/3/15 2:06,-86.8093206,36.1321447,0
,12/3/15 2:07,-86.8093055,36.1321667,0
,12/3/15 2:07,-86.8093262,36.1321384,0
,12/3/15 2:08,-86.8093047,36.132168,0
,12/3/15 2:10,-86.8093734,36.1321769,0
,12/3/15 2:10,-86.8093425,36.132155,0
,12/3/15 2:11,-86.8092976,36.1321438,0
,12/3/15 2:11,-86.8093105,36.1321588,0
,12/3/15 2:12,-86.8093455,36.1321748,0
,12/3/15 2:12,-86.8093325,36.1321739,0
,12/3/15 2:13,-86.8092932,36.1321737,0
,12/3/15 2:13,-86.8093071,36.1321667,0
,12/3/15 2:14,-86.8092956,36.1321619,0
,12/3/15 2:14,-86.8093236,36.13215,0
,12/3/15 2:15,-86.8093281,36.1321631,0
,12/3/15 2:15,-86.8093313,36.1321817,0
,12/3/15 2:16,-86.8093264,36.1321563,0
,12/3/15 2:17,-86.8093356,36.1321641,0
,12/3/15 2:17,-86.8093169,36.1321595,0
,12/3/15 2:18,-86.8093274,36.1321684,0
,12/3/15 2:19,-86.8093181,36.1321631,0
,12/3/15 2:20,-86.8092909,36.1321374,0
,12/3/15 2:20,-86.8093301,36.1321715,0
,12/3/15 2:21,-86.8093134,36.1321629,0
,12/3/15 2:22,-86.80931,36.132175,0
,12/3/15 2:23,-86.8093268,36.132171,0
,12/3/15 2:23,-86.8093428,36.1321758,0
,12/3/15 2:24,-86.8093225,36.1321548,0
,12/3/15 2:25,-86.8093015,36.132151,0
,12/3/15 2:26,-86.8092816,36.1321418,0
,12/3/15 2:26,-86.8092842,36.1321783,0
,12/3/15 2:27,-86.8093074,36.1321772,0
,12/3/15 2:27,-86.8093574,36.1321651,0
,12/3/15 2:28,-86.809344,36.1321557,0
,12/3/15 2:28,-86.8093294,36.1321672,0
,12/3/15 2:29,-86.8092955,36.1321481,0
,12/3/15 2:29,-86.8093342,36.1321735,0
,12/3/15 2:30,-86.8093164,36.1321759,0
,12/3/15 2:30,-86.8093345,36.1321718,0
,12/3/15 2:31,-86.8093178,36.1321526,0
,12/3/15 2:31,-86.8093112,36.1321701,0
,12/3/15 2:32,-86.8093392,36.1321701,0
,12/3/15 2:32,-86.8093031,36.1321566,0
,12/3/15 2:33,-86.8093188,36.1321746,0
,12/3/15 2:33,-86.8092801,36.132156,0
,12/3/15 2:34,-86.8093018,36.1321884,0
,12/3/15 2:34,-86.8092991,36.1321682,0
,12/3/15 2:35,-86.80931,36.1321509,0
,12/3/15 2:35,-86.809309,36.132174,0
,12/3/15 2:36,-86.809334,36.1321873,0
,12/3/15 2:36,-86.809342,36.1321725,0
,12/3/15 2:37,-86.8092987,36.1321706,0
,12/3/15 2:37,-86.8093192,36.1321569,0
,12/3/15 2:38,-86.8093087,36.1321794,0
,12/3/15 2:38,-86.8093309,36.1321734,0
,12/3/15 2:39,-86.8093072,36.1321512,0
,12/3/15 2:39,-86.8093351,36.1321858,0
,12/3/15 2:40,-86.8093008,36.1321542,0
,12/3/15 2:40,-86.8093173,36.1321856,0
,12/3/15 2:41,-86.8093271,36.132157,0
,12/3/15 2:41,-86.8092961,36.1321619,0
,12/3/15 2:42,-86.8093175,36.1321724,0
,12/3/15 2:42,-86.8093295,36.1321972,0
,12/3/15 2:43,-86.8092836,36.1321461,0
,12/3/15 2:43,-86.8093347,36.1321809,0
,12/3/15 2:44,-86.8093018,36.1321517,0
,12/3/15 2:45,-86.8093292,36.1321721,0
,12/3/15 2:45,-86.8093221,36.132146,0
,12/3/15 2:46,-86.8093079,36.1321845,0
,12/3/15 2:46,-86.8093166,36.13217,0
,12/3/15 2:47,-86.8093032,36.1321613,0
,12/3/15 2:48,-86.80934,36.1321868,0
,12/3/15 2:48,-86.8092852,36.1321375,0
,12/3/15 2:49,-86.8093348,36.1321647,0
,12/3/15 2:49,-86.8093144,36.1321693,0
,12/3/15 2:50,-86.8093194,36.1321812,0
,12/3/15 2:50,-86.8092927,36.1321554,0
,12/3/15 2:51,-86.8093088,36.1321776,0
,12/3/15 2:51,-86.8093296,36.1321853,0
,12/3/15 2:52,-86.8093124,36.1321692,0
,12/3/15 2:52,-86.8093017,36.1321555,0
,12/3/15 2:53,-86.8093231,36.1321732,0
,12/3/15 2:53,-86.8093043,36.132167,0
,12/3/15 2:54,-86.8093049,36.1321555,0
,12/3/15 2:54,-86.8093274,36.1321845,0
,12/3/15 2:55,-86.8093131,36.1321574,0
,12/3/15 2:55,-86.8092845,36.1321537,0
,12/3/15 2:56,-86.8093205,36.1321703,0
,12/3/15 2:57,-86.8093411,36.1321859,0
,12/3/15 2:57,-86.8093158,36.1321564,0
,12/3/15 2:58,-86.8093317,36.1321774,0
,12/3/15 2:58,-86.8093046,36.1321603,0
,12/3/15 2:59,-86.8093269,36.1321689,0
,12/3/15 2:59,-86.8093181,36.1321558,0
,12/3/15 3:00,-86.8093196,36.1321882,0
,12/3/15 3:00,-86.8092984,36.1321483,0
,12/3/15 3:01,-86.8093352,36.1321719,0
,12/3/15 3:01,-86.8093338,36.1321618,0
,12/3/15 3:02,-86.8093441,36.1321767,0
,12/3/15 3:02,-86.809346,36.1321527,0
,12/3/15 3:03,-86.8093288,36.1321808,0
,12/3/15 3:03,-86.8093066,36.1321695,0
,12/3/15 3:04,-86.8092924,36.1321549,0
,12/3/15 3:04,-86.8093109,36.1321551,0
,12/3/15 3:05,-86.8092814,36.1321559,0
,12/3/15 3:05,-86.8093394,36.1321767,0
,12/3/15 3:06,-86.8093094,36.1321622,0
,12/3/15 3:06,-86.8093084,36.1321499,0
,12/3/15 3:07,-86.8093301,36.1321841,0
,12/3/15 3:07,-86.8093214,36.1321714,0
,12/3/15 3:08,-86.8093175,36.1321547,0
,12/3/15 3:08,-86.8093237,36.1321798,0
,12/3/15 3:09,-86.8093107,36.1321605,0
,12/3/15 3:09,-86.8093066,36.1321849,0
,12/3/15 3:10,-86.8093274,36.1321805,0
,12/3/15 3:10,-86.8093095,36.1321771,0
,12/3/15 3:12,-86.8093236,36.1321846,0
,12/3/15 3:13,-86.809285,36.1321456,0
,12/3/15 3:13,-86.8093326,36.1321773,0
,12/3/15 3:14,-86.8093091,36.1321457,0
,12/3/15 3:14,-86.8093174,36.1321788,0
,12/3/15 3:15,-86.8093034,36.1321876,0
,12/3/15 3:16,-86.8093149,36.1321863,0
,12/3/15 3:16,-86.8093249,36.132169,0
,12/3/15 3:17,-86.8093126,36.1321483,0
,12/3/15 3:19,-86.8093227,36.1321777,0
,12/3/15 3:19,-86.8093019,36.1321552,0
,12/3/15 3:20,-86.8093368,36.132149,0
,12/3/15 3:20,-86.8093084,36.1321474,0
,12/3/15 3:21,-86.8092937,36.1321491,0
,12/3/15 3:21,-86.8092978,36.1321622,0
,12/3/15 3:22,-86.8093176,36.1321582,0
,12/3/15 3:22,-86.8093063,36.1321574,0
,12/3/15 3:23,-86.8093439,36.1321784,0
,12/3/15 3:23,-86.8092855,36.1321399,0
,12/3/15 3:24,-86.8093117,36.132158,0
,12/3/15 3:25,-86.8093146,36.1321487,0
,12/3/15 3:25,-86.8093395,36.1321782,0
,12/3/15 3:26,-86.8093202,36.1321543,0
,12/3/15 3:26,-86.8093348,36.1321709,0
,12/3/15 3:27,-86.8092992,36.1321667,0
,12/3/15 3:27,-86.8092669,36.1321474,0
,12/3/15 3:28,-86.8092997,36.1321756,0
,12/3/15 3:28,-86.8092888,36.13214,0
,12/3/15 3:29,-86.8093159,36.1321859,0
,12/3/15 3:29,-86.8093465,36.1321775,0
,12/3/15 3:30,-86.809312,36.1321587,0
,12/3/15 3:30,-86.8092918,36.1321781,0
,12/3/15 3:31,-86.8093323,36.132171,0
,12/3/15 3:31,-86.8092968,36.1321507,0
,12/3/15 3:32,-86.809339,36.1321776,0
,12/3/15 3:32,-86.8092956,36.1321485,0
,12/3/15 3:33,-86.8092938,36.132158,0
,12/3/15 3:33,-86.8093443,36.1321804,0
